der	Arbeitskollege/ -n/ -n	the colleague from work
die	Erzählerin/ -nen	the female narrator
die	Erdkunde	the geography (no plural), ('Geographie' or ...)
der	Hundehaufen/ -	the dog feces, dog crap, dog turd, dog pile
das	Alltagsleben/ -	the everyday life
die	Sandburg/ -en	the sandcastle
der	Schnellimbiss/ -e	the snack bar, fast food restaurant
die	Maßnahme/ -n	the measure (means, method), sanction, scheme
die	Spülmaschine/ -n	the dishwasher ('S_')
die	Ungleichheit/ -en	the inequality ('U_')
der	Immigrant/ -en/ -en	the immigrant ('I_')
die	Verwandtschaft/ -en	the relatives, relationship, kinship, affiliation
die	Weihnachtsferien	the Christmas vacation (plural only)
die	Jugendherberge/ -n	the youth hostel
der	Kommilitone/ -n/ -n	the classmate (in College or University) ('K_')
der	Döner/ -	the kebab
der	Schaufensterbummel/ -	the window-shopping/ the window-shopping expedition
die	Tagesschau/ -en	A very popular German Television News Program ('T_')
die	Rechtsanwältin/ -nen	the female lawyer
der	Teekessel/ -	the tea kettle
das	Schuhgeschäft/ -e	the shoe store ('Schuhladen" or ...)
die	Voraussetzung/ -en	the condition, precondition (to an agreement), requirement, prerequisite ('V_')
der	Filzstift/ -e	the felt tip pen
der	Weihnachtsfeiertag/ -e	the Christmas Day ('Weihnachten,' Weihnachtstag' or ...)
die	Dampflokomotive/ -n	the steam locomotive
das	Pflichtfach/ -"er	the required subject, compulsory subject
das	Schwarzbrot/ -e	the rye bread
das	Regenwetter	the rainy weather (no plural)
der	Mittelstand/ -"e	the middle class, small to mid-size business
die	Komponistin/ -nen	the female composer
der	Hockeyschläger/ -	the hockey stick
die	Akku/ -s	battery (not B_)
der	Gastarbeiter/ -	the guest worker, foreign worker
die	Bundesrepublik	the Federal Republic (no plural)
die	Anklage/ -n	the accusation, charge, prosecution, indictment ('A_')
das	Hundewetter	the rotten weather ('H_') (no plural)
das	Ornament/ -e	the ornament
das	Einzelbett/ -en	the single bed
die	Ewigkeit	the eternity, perpetuity, immortality
der	Traumberuf/ -e	the dream job, job of one's dreams
die	Semesterferien	the semester break (plural only)
die	Leidenschaft/ -en	the passion, fervor, zeal
der	Couchtisch/ -e	the coffee table
der	Kassenzettel/ -	the sales receipt, sales slip (not 'Verkaufsbeleg')
der	Champignon/ -s	the mushroom
das	Feinkostgeschäft/ -e	the delicatessen, deli
der	Personenwagen/ -	the passenger car (automotive / rail)
die	Abbildung/ -en	the illustration, picture, image, figure ('A_')
der	Emigrant/ -en/ -en	the emigrant ('E_')
die	Fabel/ -n	the fable
das	Schulzeugnis/ -se	the school report card, school grades card ('S_')
der	Mikrowellenherd/ -e	the microwave oven
das	Privileg/ -ien	the privilege, prerogative
die	Klassenarbeit/ -en	the classwork
der	Fensterladen/ -"	the window shutter
das	Schaubild/ -er	the chart, schematic, diagram, graph
der	Klapptisch/ -e	the folding table
die	vorgehensweise/ -n	the approach, procedure, strategy, tactic, method (of dealing with sth)
das	Umland	the surrounding region, surrounding land (no plural)
die	Damenabteilung/ -en	the women's department
die	Informatik	the Computer Science, IT (Information Technology
der	Puls/ -e	the pulse, pulse rate, heart rate
der	Kreisverkehr/ -e	the traffic circle/ the roundabout
das	Etagenbett/ -en	the bunk bed
die	Ohrenschmerzen	the earache (plural only)
der	Rechner	computer, calculator, computers
das	Bruttosozialprodukt/ -e	the Gross National Product
die	Geldtasche/ -n	the wallet ('G_')
die	Ingenieurin/ -nen	the female engineer
die	Buslinie/ -n	the bus line
das	Gerücht/ -e	rumor, hearsay
die	Seniorin/ -nen	the female senior citizen
der	Staatschef/ -s	the head of state
das	Junkfood/ -s	the junk food
der	Azubi/ -s	the apprentice, trainee (abbreviation of Auszubildende)
die	Platzkarte/ -n	the reservation ticket (for a seat), reservation card
das	Sauwetter	the rotten weather ('S_') (no plural)
die	Gesamtbevölkerung/ -en	the total population
die	Europäerin/ -nen	the female European
die	Kocherei	the cooking (no plural)
der	Erziehungsurlaub/ -e	the pregnancy leave, childcare leave
die	Beobachtung/ -en	the observation, monitoring, surveillance ('not Bet_')
das	Bundesministerium/ die Bundesministerien	the federal ministry
der	Hauptberuf/ -e	the day job, one's regular job
der	Hochschulabschluss/ -"e	the university degree ('H_')
die	Partnerstadt/ -"e	the twin city, sister city
das	Farbfoto/ -s	the color photo
die	Hauptsache/ -n	the main thing, the most important thing
die	schlacht/ -en	battle, slaughter (of people), combat
die	Deutschstunde/ -n	the German lesson
der	Sommerschlussverkauf/ -"e	the summer closeout sale, summer clearance sale
die	Nachttischlampe/ -n	the bedside lamp
die	Wetterkarte/ -n	the weather map
das	Verkehrszeichen/ -	the traffic sign, street sign, road sign
die	Zahnklinik/ -en	the dental clinic
der	Elektroherd/ -e	the electric stove
die	reichweite/ -n	the range, reach, scope, coverage
der	Sauerbraten/ -	the marinated roast beef
der	Beistelltisch/ -e	the end table
der	Bundestag	the German parliament (no plural)
der	Weinkenner/ -	the wine connoisseur
der	Esslöffel/ -	the tablespoon
die	Rückkehr/ -	the return, recurrence, comeback
der	flüchtling/ -e	the refugee, fugitive
die	Anfrage/ -n	the inquiry, question, query
der	Ossi/ -s	the East German
der	Wessi/ -s	the West German
die	Blumenhändlerin/ -nen	the female florist
der	Fußgängerüberweg/ -e	the pedestrian bridge, pedstrian crossing ('F_')
die	Querflöte/ -n	the transverse flute
das	Sportprogramm/ -e	the sports program
die	Fleischerei/ -en	the butcher shop, meat market ('F_')
das	Kleidergeschäft/ -e	the clothing store (K~)
die	Blockflöte/ -n	the recorder (musical instrument)
das	Delikatessengeschäft/ -e	the delicatessen
die	Festung/ -en	the fortress, stronghold, fort
das	Fotogeschäft/ -e	the photo store
die	Bauchschmerzen	stomachache (plural)
das	Spielwarengeschäft/ -e	the toy store
der	Ortsname/ -ns/ -n	the place name
die	Dreiergruppe/ -n	the threesome, triad, trio, group of three
die	Peseta/ die Peseten	the peseta (former Spanish currency)
die	Residenz/ -en	the residence
der	Winterschlussverkauf/ -"e	the winter sale, winter closeout sale
das	Softeis	the soft ice cream (no plural)
die	Brauerei/ en	the brewery, beer plant, beer company
das	Eigentum/ -	the property, possession, ownership, properties
die	Glückwunschkarte/ -n	the greeting card (christmas card, birthday card, etc.)
die	Herrenabteilung/ -en	the men's department
die	Sportabteilung/ -en	the sporting goods department
das	Autobahnkreuz/ -e	the highway intersection
das	Informationszeitalter	the Information Age (no plural)
die	Studienrichtung/ en	the field of study
der	Heimtrainer/ -	the exercise machine, home gym
der	Kulturschock	the culture shock (no plural)
das	Blumengeschäft/ -e	the flower shop ('Blumenladen' or...)
der	Goldschmied/ -e	the goldsmith
der	Tennisschuh/ -e	the tennis shoe
die	Überlegung/ -en	the consideration, deliberation, reflection, pondering, thought
die	Wochenzeitung/ -en	the weekly newspaper
die	klassische Musik/ -en	the classical music
der	Stab/ -"e	the staff, rod, bar, stick, wand
die	Übertragung/ -en	the transfer, transmission, delivery, broadcast, broadcasting
der	Klappstuhl/ -"e	the folding chair
die	Qual/ -en	torture, agony, anguish
der	Stoffbär/ -en/ -en	the stuffed toy bear
der	Schrebergarten/ -"	the garden plot
der	Superlativ/ -e	the superlativ
der	Baustil/ -e	the building style
der	Wahnsinn/ -	madness, insanity (not 'Irrsinn')
die	Theaterkarte/ -n	the theatre ticket
das	Können/ -	the prowess, ability, skills, expertise ('K_')
der	Blitz	the lightning
der	Wohnungsbau/ -	the housing construction, residential construction, appartment construction
der	Hausschuh/ -e	the house shoe, bedroom slipper, slipper
die	Rockgruppe/ -n	the rock group
die	Gießkanne/ -n	the watering can
der	Familienname/ -ns/ -n	the surname, last name, family name
der	Wohnraum	living space, living room, living area
das	Geschwister	the sibling(s) (on official documents)
die	Hecke schneiden	to clip/cut the hedge(s)
das	Öl/ -e	the oil
der	Klimawandel	climate change
der	Mittelklassewagen/ -	the mid-sized car
das	Unternehmen/ -	company, enterprise, corporation, business, firm
der	Schädel	skull, cranium
das	Parfüm/ -e	the perfume
der	Toner	the toner (laser printer)
das	Rheintal	the Rhine valley (no plural)
das	letzte Mal	the last time (no plural)
der	Individualist/ -en/ -en	the individualist
die	Härte/ -en	hardship, severity, harshness, rigidity, toughness
der	Dienst	Short for Tuesday (Tue.) service, duty
die	Stoppel	the stubble (no plural)
die	Bürohilfe	the office help (no plural)
das	Beisel/ -n	the pub (Austrian term)
der	Datenschutz/ -	the data protection, data privacy
der	Unternehmer/ -	the entrepreneur, businessman, contractor
die	EDV-Kenntnisse	the computer experience, computer skills
Das	ist echt toll.	That is really fantastic/awesome, great
der	Südpol	the South Pole (no plural)
die	Empfehlung/ -en	the recommendation, advice, reference
der	Ruf/ -e	the reputation, call (from the distance), standing (reputation)
der	Lieferwagen/ -	the delivery van
der	Kompromiss/ -e	the compromise, tradeoff
die	Weißwurst/ -"e	the veal sausage
die	Südseeinsel/ -n	the South Sea island
der	Faschingsdienstag/ -e	the Shrove Tuesday, Mardi Gras (term used in southern Germany and Austria)
die	Tafel/ -n	the board, blackboard, plaque (awards), panel, slab
die	freie Marktwirtschaft	free enterprise
die	Zimmerpflanze/ -n	the houseplant
der	Ostermontag/ -e	the Easter Monday
der	Übergang/ -"e	the transition, segue (music), junction, crossover, crossing
der	Hai/ -e	the shark
der	Treffer/ -	the strike, hit, goal (sports)
der	Ansatz/ -"e	the approach (to a problem), concept, attempt, start
der	Tipp/ -s	hint, tip, clue, pointer (T_)
das	Verhalten/ -	the behavior, conduct, demeanor
die	Gemeinsamkeit/ -en	the commonality, common feature, common ground ('G_')
die	Platzreservierung/ -en	the seat reservation
die	Hinfahrt/ -en	the journey there, the trip toward a specific destination
die	Realschule/ -n	the secondary school ('R_')
die	Beute/ - kein plural oder n	the prey, booty, loot, quarry, box (for beekeeping)
der	Henkel/ -	the handle (of a cup, pitcher, etc.), handhold (not 'Griff')
die	Angelegenheit/ -en	matter, issue, affair, concern, case
der	Bankkaufmann/ -leute	the bank clerk
die	Übernahme/ -n	the takeover, acquisition
der	Eiserne Vorhang	the Iron Curtain (no plural)
der	Fahrradverleih/ -e	the bike rental
die	UV-Strahlen	the UV-rays (plural only)
die	Bedingung/ -en	the condition, requirement, term, stipulation, prerequisite ('B_')
das	Rätsel/ -	the riddle, conundrum, mystery, puzzle, enigma
das	gekochte Ei/ -er	the boiled egg
die	Reichweite	range, reach
Das	stimmt.	That's right.
die	Bermudashorts	the Bermuda shorts (no plural)
das	Rote Kreuz	the Red Cross (no plural)
die	Jobliste/ -n	the list of jobs
der	Rabatt/ -e	the discount (R_)
die	Zusammenfassung/ -en	the summary
das	Känguru/ -s	the kangaroo
die	Öffentlichkeit/ -en	the public/ the publicity
der	Softdrink/ -s	the soft drink
Das	macht nichts!	That doesn't matter!
die	Sportreportage	the sports report (no plural)
die	Asche/ -n	the ash, cinder
das	Weltmeer/ -e	the ocean ('W_')
der	Klavierlehrer/ -	the piano teacher
die	E-Mail/ -s	the email
Das	kommt nicht in Frage!	That's out of the question!
die	Geigerin/ -nen	the female violinist
der	Fachmann/ - Fachleute	specialist, expert, professional
die	Spielwaren	the toys ('Spielsachen,' 'Spielzeuge,' or ...)
der	Österreicher/ -	the Austrian person
der	Schauspieler/ -	the actor, comedian, showman (not 'D...')
der	Panzer/ -	armor, tank, shell (zool)
der	Ausschluss/ -"e	exclusion, expulsion, suspension, elimination, disqualification
die	Identität/ -en	the identity
der	Diener/ -	the attendant, servant, valet, butler
der	Gouverneur/ -	the governor
der	Automechaniker/ -	the auto mechanic
die	Teilzeitarbeit/ -en	the part time work ('Nebentätigkeit' or ...)
der	Ehemann/ -"er	the husband ('Mann,' 'Gatte,' or ...)
der	Zweitwagen/ -	the second car 'Zweitauto' or ...)
die	Altersgruppe/ -n	the age group
die	Aufenthaltsdauer	the length of stay (no plural)
der	Börsenbericht/ -e	the stock market report
der	Umbau/ -ten	the conversion, renovation, reconstruction, rebuild
die	Ähnlichkeit/ -en	the resemblance, analogy, similarity, likeness
der	Standpunkt/ -e	the standpoint, viewpoint
das	Reformhaus/ -"er	the health food store ('R_')
die	Weltfirma/ die Weltfirmen	the global company, worldwide company
das	protokoll/ -e	the minutes (of a meeting), log (computer), report, protocol
die	Rubrik/ -en	the column, category, heading, rubric, section (newspaper)
der	Wert/ -e	the worth, value, merit
der	Fahrkartenschalter/ -	the ticket office, ticket window, booking office (bus, plane, travel)
der	betrug/ -	the deceit, deception, fraud, cheating
die	Vereinigten Staaten	the United States (plural only)
das	Lehrbuch/ -"er	the textbook, schoolbook ('Fachbuch' or ...)
der	Bereich	range, area, region
das	kapitel/ -	the chapter, chapters
der	Lastkraftwagen/ -	the truck (full term/long version)
die	Abwicklung/ -en	the handling, transation, processing, execution ('A_')
der	schlag/ "e	the blow, punch, jab, beat (heart, pulse, drums, waves)
das	Rotkäppchen	the Little Red Riding Hood (no plural)
die	Auswanderung/ -en	the exodus, hemorrhage (fig), emigration ('Au_')
der	Darsteller	the actor, performer (male) (not 'S...')
die	Scheidung/ -en	the divorce
der	Flugbegleiter/ -	the male flight attendant
das	Bundesland/ -"er	the German state
die	Anordnung/ -en	the order (a command), arraangement (order of items)
der	Fahrradweg/ -e	the bicycle path
das	Präteritum	the simple past tense (no plural)
die	Einstufung/ -en	the classification, assessment, grading, rating, placement
der	Betrüger	the fraud, crook, cheater, swindler, deceiver ('B_')
die	E-Mail-Adresse/ -n	the email address
der	Violinist/ -en/ -en	the violinist ('Geiger' or ...)
die	Winterjacke/ -n	the winter jacket
die	Fachhochschule/ -n	the technical college
die	Hausärztin/ -nen	the female family doctor, general practitioner
die	Übernachtung/ -en	the overnight stay
der	Hersteller/ -	manufacturer, producer, manufacturers, maker
das	Erlebnis/ -se	the experience (not 'Erfahrung')
der	Applaus/ -e	the applause
die	Lebenshaltungskosten (Plural)	The cost of living
das	T-Shirt/ -s	the T-shirt
der	Doppelgänger	the lookalike, the double, the fetch (in movies), sb who looks like/doubles as sb else.
die	Vokabel/ -n	the vocabulary ('V_')
der	Barcode/ -s	the barcode ('not Strichcode,' 'Balkencode')
das	Fundbüro/ -s	the lost property office, lost and found office
das	Insekt/ -en	the insect
die	Übung/ -en	the exercise, practice, drill, tutorial (university) training
die	Angabe/ n	statement, declaration, specification, indication, information ('A_')
der	Schulkamerad/ -en	the classmate ('S_')
das	Königreich/ -e	kingdom, realm
der	Fahrgast/ -"e	the passenger ('F_')
das	Relikt	the remnant, relic, leftovers (not 'Überbleibsel')
der	Fahrradhelm/ -e	the bicycle helmet
das	Lexicon/ die Lexica	the encyclopedia (L-)
die	Fliege/ -n	the fly (insect)
der	Übersetzer/ -	the translator, compiler (computer)
der	Nachweis/ -e	proof, evidence, verification (not 'Beweis,' 'Beleg,')
die	Aufregung/ -en	excitement, commotion, fuss (not 'G_')
die	Gabe/ -n	the talent, gift (talent), endowment, present (not 'Talent')
der	Beleg/ -e	proof, evidence, supporting document, sales receipt
die	Katastrophe/ -n	disaster, catastrophe
das	Fußballmatch/ -es	the soccer match, football match
die	Anwendung/ -en	the application, use, implementation ('A_')
das	Gewissen	the conscience
die	Änderung/ -en	the change ('Ä_')
der	Vorfall/ -"e	the incident, event, occurrence, episode ('V_')
die	Verfassung/ -en	the constitution (law) condition, shape (state)
die	Kehle/ -n	the throat, gorge, esophagus, valley
die	Klatschzeitung/ -en	the tabloid
die	Geschirrspüler/ -n	the dishwasher ('G_')
die	Trauer	the grief, sorrow, mourning ('T_')
der	Umstand/ -"e	circumstance, case, fact
die	Fluggesellschaft/ -en	the airline
die	Legende/ -n	the legend, key
der	Flügel/ -	wing, wings
die	Akademie/ -n	the academy
der	Jahrestag/ -e	The anniversary (not 'Jubiläum')
die	verstärkung/ -en	the reinforcement, boost, strengthening, amplification
Die	Erwartung/ -en	the expectation, anticipation, prospect, speculation
die	Buchung/ -en	booking, reservation (travel), ticketing, accounting
die	Sammlung/ -en	the collection, anthology (lit), gathering of people
der	Ordner/ -	the folder, file, folders
das	Essen/ -	the meal, food
der	flieger/ -	the aviator, flyer, aircraft, plane
die	Unterlage/ -n	the document, pad (writing), pad, cushion, base (bottom support), underlayment
die	Rakete/ -n	the rocket, missile
der	Großbuchstabe/ -n	the capital letter
die	Vereinigung/ -en	the association, federation, society, union
die	Herausforderung/ -en	the challenge
der	Ärger/ -	the annoyance, anger, trouble, hassle
die	leichtigkeit/ -	the ease, easiness, lightness, light-heartedness
der	heiliger/ -	the male saint
der	Bestandteil/ -e	the component, ingredient, constituent, feature, element
die	Besprechung/ -en	the meeting, review, conference, talk ('B_')
die	Haftung/ -en	the liability, responsibility, accountability, adhesion (tech)
der	Missbrauch/ -"e	the abuse, misuse, malpractice
die	kenntnis/ -se	the knowing, knowledge, acquaintance, congnizance
der	Vermieter/ -	the landlord
die	Bearbeitung/ -en	the processing, treatment, handling, editing, process ('not 'Behandlung')
die	Siedlung/ -en	the settlement, colony
die	Klärung/ -en	the clarification ('not 'Erklärung')
die	Umwandlung/ -en	the conversion, converting, transformation
das	Asyl/ -e	the asylum, refuge, shelter
der	Anbau/ -	cultivation, crop growing
die	Droge/ -n	the drug
die	enigen	those (for all 'those' who ...)
die	Schwarzwälder Kirschtorte	the Black Forest cake
der	Anbau/ -ten	addition, attachment, annex (building)
die	Betrachtung/ -en	the consideration, contemplation, reflection, observation (not 'überlegung')
die	herkunft/ -"e	the origin, derivation, descent, source, anscestry
die	Überraschung/ -en	the suprise, astonishment
der	Studiengang/ -"e	the major (in college), course of study (not 'Hauptfach')
die	Existenz/ -en	the existence (not 'S...')
der	Zauber/ -	the magic, spell, enchantment (not 'Magie,' 'Zauberei')
der	Deal/ -s	deal, bargain
das	Seil/ -e	the rope, cable
die	Forderung/ -en	the claim (legal), demand (for goods, better treatment), call (for peace, calm) ('F_')
die	Laufzeit/ -en	the duration, term (life of a loan), time period, runtime
die	Maßnahme/ -n	the measure (step taken to handle an issue)
die	Entdeckung/ -en	the discovery, detection, spotting
der	Faden	the thread, yarn, string
die	Richtlinie/ -n	the guideline, policy, directive
die	Geduld/ -	the patience, forbearance
der	Gehalt/ -e	the content, contents, substance (of sth) (not 'Inhalt')
das	Postfach/ -"er	mailbox (comp), P.O. Box
die	Ordnung/ -en	the order (orderliness, tidiness)
die	Rücksicht/ -en	the consideration, regard, deference, thoughtfulness, concern ('R_')
der	Versehen/ -	mistake, oversight (not 'F...')
der	Einstieg/ -e	the entry, access point, gateway, entrance (not 'Eingang')
die	Stabilität	the stability, resilience, solidity
die	Übersetzung/ -en	the translation
die	Kanzlerin/ -nen	the female chancellor
das	Großteil/ -	the bulk, majority, greatest portion ('G_')
der	Bedarf/ -e	the need, requirement (not 'A_,' 'N_')
die	Aktie/ -n	the share/ the stock (finance)
der	Fingerabdruck/ -"e	the fingerprint
die	Zuständigkeit/ -en	the responsibility, jurisdiction ('Z_')
das	Unterfangen/ -	the effort, endeavor, venture ('U_')
die	Ausstattung/ -en	equipment, furnishings
der	Anspruch/ -"e	the claim (legal), entitlement, demand ('A_')
die	einnahme/ -n	the income, revenue, ingestion
die	Hausarbeit/ -	the house work, home work
der	Rückzug/ -"e	the retreat, withdrawal, pullback, pullout
der	Zugriff/ -e	the access, grasp, grip, hit (on a webpage)
der	Nachdruck/ -e	the emphasis, stress, reprint (print) ('N_')
der	Bürokaufmann/ -leute	the male office clerk ('B_')
der	Angestellter	the (male) employee, clerical worker, white collar worker ('An_')
das	Kunstwerk/ -e	the work of art, artwork
der	Gesetzgeber/ -	the lawmaker, legislator
der	Moderator/ -en	the presenter, host, moderator
der	Beschluss/ "-e	resolution, decision, ruling
die	Todesstrafe/ n	the death penalty, capital punishment
die	Genehmigung/ -en	the approval, permit, authorization, permission, consent
die	Freiheitsstrafe/ n	the imprisonment, prison sentence
der	Stellvertreter/ -	the deputy (politics), proxy, representative, delegate
die	Schlafmöglichkeit/ -en	the sleeping facility
die	Schrecken/ -	the horror, the terror, the shock
die	Zusammensetzung/ -en	the composition, structure, compound (chem), formulation
die	Aufklärung	the Enlightenment, information, clarification
das	heißt (d.h.)	that is (i.e.), that is to say, which is to say, that means
der	Berater/ -	the consultant, counselor, adviser
der	Ärmel/ -	the sleeve
die	Freigabe/ -n	the release, approval, clearance (control authorization)
der	Alarm/ -e	the alarm, alert (not 'Wecker')
das	Sein/ -	the being, existence (not 'Existenz')
